time, altitude, axis Z angle, vertical acc, vertical vel, horizontal acc, horizontal vel, fuel weight
426.0, 14649.48939270142, 154.0, 0.10459010130105761, -31.586855385277797, -1.3158910063617886, 1136.9532655031235, 145.77900000000812
427.0, 14618.05803102045, 154.0, 0.10366246953802905, -31.483192915739767, -1.3165645839485876, 1135.636700919175, 145.62000000000813
428.0, 14586.763292942282, 153.0, 0.12563655838142074, -31.357556357358348, -1.305825751078869, 1134.330875168096, 145.46100000000814
429.0, 14555.592832990955, 153.0, 0.12473093735410701, -31.23282542000424, -1.3064948614759064, 1133.0243803066203, 145.30200000000815
430.0, 14524.579829625067, 152.0, 0.14654803607778, -31.086277383926458, -1.295341680291998, 1131.7290386263282, 145.14300000000816
431.0, 14493.71204939877, 152.0, 0.14566477175283266, -30.940612612173624, -1.2960060995109464, 1130.4330325268172, 144.98400000000817
432.0, 14463.022413682005, 151.0, 0.16731793027243524, -30.773294681901188, -1.2844411094921797, 1129.148591417325, 144.82500000000817
433.0, 14432.498805043764, 151.0, 0.16645736244063736, -30.60683731946055, -1.2851006140435648, 1127.8634908032814, 144.66600000000818
434.0, 14402.173877223191, 150.0, 0.18793966592503553, -30.418897653535513, -1.2731264841244598, 1126.5903643191568, 144.5070000000082
435.0, 14372.035632761774, 150.0, 0.18710212807821558, -30.231795525457297, -1.273780851086508, 1125.3165834680703, 144.3480000000082
436.0, 14342.116447284954, 149.0, 0.20840669909219822, -30.0233888263651, -1.2614003791190849, 1124.0551830889513, 144.1890000000082
437.0, 14312.404447236042, 149.0, 0.20759251830176517, -29.815796308063334, -1.2620493862066813, 1122.7931337027446, 144.03000000000822
438.0, 14282.931719706392, 148.0, 0.22871251894188305, -29.58708378912145, -1.2492654983833495, 1121.5438682043614, 143.87100000000822
439.0, 14253.686518940878, 148.0, 0.2279220157390185, -29.359161773382432, -1.2499089240170889, 1120.2939592803443, 143.71200000000823
440.0, 14224.700633142138, 147.0, 0.24885064976191518, -29.110311123620516, -1.2367246742542048, 1119.05723460609, 143.55300000000824
441.0, 14195.962448225546, 147.0, 0.2480841380194705, -28.862226985601044, -1.2373622976295184, 1117.8198723084606, 143.39400000000825
442.0, 14167.503443219388, 146.0, 0.2688146529620524, -28.59341233263899, -1.2237808669117196, 1116.5960914415489, 143.23500000000826
443.0, 14139.312139546417, 146.0, 0.2680724397781852, -28.325339892860807, -1.2244124680680541, 1115.3716789734808, 143.07600000000826
444.0, 14111.419696847159, 145.0, 0.2885981290690036, -28.036741763791802, -1.2104371637534832, 1114.1612418097272, 142.91700000000827
445.0, 14083.814775855346, 145.0, 0.2878805146525989, -27.748861249139203, -1.2110625236435162, 1112.9501792860838, 142.75800000000828
446.0, 14056.528206685778, 144.0, 0.3081947197137872, -27.440666529425418, -1.1966967787300713, 1111.7534825073537, 142.5990000000083
447.0, 14029.54879315226, 144.0, 0.3075019972717006, -27.133164532153717, -1.1973156792889383, 1110.5561668280648, 142.4400000000083
448.0, 14002.907025784523, 143.0, 0.32759810961083935, -26.805566422542878, -1.1825630516416843, 1109.3736037764231, 142.2810000000083
449.0, 13976.591855209836, 143.0, 0.3269305652370018, -26.478635857305875, -1.1831752758562017, 1108.190428500567, 142.1220000000083
450.0, 13950.633422395322, 142.0, 0.34680202852827013, -26.131833828777605, -1.168039447396099, 1107.0223890531709, 141.96300000000832
451.0, 13925.020828478186, 142.0, 0.3461599410946947, -25.78567388768291, -1.168644779373961, 1105.8537442737968, 141.80400000000833
452.0, 13899.783854970376, 141.0, 0.3658002532486695, -25.419873634434243, -1.1531295552280718, 1104.7006147185687, 141.64500000000834
453.0, 13874.91175717739, 141.0, 0.36518389429839715, -25.054689740135846, -1.153727780267001, 1103.5468869383017, 141.48600000000835
454.0, 13850.433947351534, 140.0, 0.38458660951987345, -24.67010313061597, -1.137837087880355, 1102.4090498504213, 141.32700000000835
455.0, 13826.33983858566, 140.0, 0.38399624316189696, -24.286106887454075, -1.1384279925371872, 1101.2706218578842, 141.16800000000836
456.0, 13802.598780520364, 141.0, 0.3633658814389472, -23.922741006015126, -1.155526185383149, 1100.115095672501, 141.00900000000837
457.0, 13779.220163388938, 141.0, 0.3627492497255821, -23.559991756289545, -1.1561269003201309, 1098.958968772181, 140.85000000000838
458.0, 13756.172851780824, 142.0, 0.34178676545061315, -23.21820499083893, -1.172899734997264, 1097.7860690371836, 140.6910000000084
459.0, 13733.466362761446, 142.0, 0.3411439809743927, -22.877061009864537, -1.1735101164233162, 1096.6125589207602, 140.5320000000084
460.0, 13711.069084332084, 143.0, 0.3198550536688656, -22.55720595619567, -1.1899518198121912, 1095.422607100948, 140.3730000000084
461.0, 13688.990657731063, 143.0, 0.31918623678225777, -22.238019719413412, -1.190571720404399, 1094.2320353805435, 140.2140000000084
462.0, 13667.199002996014, 144.0, 0.2975766562426674, -21.940443063170743, -1.2066766073022601, 1093.0253587732411, 140.05500000000842
463.0, 13645.703882835407, 144.0, 0.2968819350420474, -21.643561128128695, -1.2073058762351454, 1091.818052897006, 139.89600000000843
464.0, 13624.472758107027, 145.0, 0.2749575998321424, -21.368603528296553, -1.2230683512388747, 1090.5949845457671, 139.73700000000844
465.0, 13603.51551024394, 145.0, 0.27423711013956575, -21.094366418156987, -1.2237068342148183, 1089.3712777115522, 139.57800000000844
466.0, 13582.799149864853, 146.0, 0.2520040260471855, -20.842362392109802, -1.2391213935809968, 1088.1321563179713, 139.41900000000845
467.0, 13562.333674339829, 146.0, 0.25125791138996345, -20.59110448071984, -1.2397689328618073, 1086.8923873851095, 139.26000000000846
468.0, 13542.085653143882, 147.0, 0.2287221898488787, -20.36238229087096, -1.2548301663432784, 1085.6375572187662, 139.10100000000847
469.0, 13522.065196755166, 147.0, 0.22795060143695478, -20.134431689434006, -1.2554866007829035, 1084.3820706179833, 138.94200000000848
470.0, 13502.238442752603, 148.0, 0.20511845791410444, -19.929313231519902, -1.2701891934412495, 1083.1118814245422, 138.78300000000849
471.0, 13482.615611853005, 148.0, 0.20432155461523727, -19.724991676904665, -1.2708543585196266, 1081.8410270660224, 138.6240000000085
472.0, 13463.162419136546, 149.0, 0.18119930696378106, -19.543792369940885, -1.2851930925129755, 1080.5558339735094, 138.4650000000085
473.0, 13443.88919264952, 149.0, 0.18037725527653348, -19.363415114664353, -1.285866820371012, 1079.2699671531384, 138.3060000000085
474.0, 13424.761234517939, 150.0, 0.15697132205512176, -19.20644379260923, -1.2998365767166045, 1077.9701305764218, 138.14700000000852
475.0, 13405.788977169448, 150.0, 0.15612429607965927, -19.05031949652957, -1.3005186961922865, 1076.6696118802295, 137.98800000000853
476.0, 13386.937319465176, 151.0, 0.13244119483836803, -18.917878301691204, -1.3141144565032208, 1075.3554974237263, 137.82900000000853
477.0, 13368.216795227852, 151.0, 0.13156937624507248, -18.786308925446132, -1.3148047931688434, 1074.0406926305575, 137.67000000000854
478.0, 13349.591909885074, 152.0, 0.10761572177842926, -18.678693203667702, -1.3280216413644474, 1072.712670989193, 137.51100000000855
479.0, 13331.073295631068, 152.0, 0.10671929977432992, -18.571973903893372, -1.3287200175649587, 1071.3839509716279, 137.35200000000856
480.0, 13312.625074430687, 153.0, 0.08250180234189108, -18.48947210155148, -1.3415531415542248, 1070.0423978300737, 137.19300000000857
481.0, 13294.257973789589, 153.0, 0.0815809736349189, -18.407891127916564, -1.3422593764466775, 1068.700138453627, 137.03400000000858
482.0, 13275.935742317397, 154.0, 0.05710643714985164, -18.350784690766712, -1.3547040697842132, 1067.3454343838428, 136.87500000000858
483.0, 13257.669199735497, 154.0, 0.05616140591092211, -18.29462328485579, -1.3554179793783205, 1065.9900164044645, 136.7160000000086
484.0, 13239.421731539787, 155.0, 0.03143672609706982, -18.26318655875872, -1.367469642892269, 1064.6225467615723, 136.5570000000086
485.0, 13221.204246536909, 155.0, 0.030467703919999867, -18.23271885483872, -1.3681910400920507, 1063.2543557214801, 136.3980000000086
486.0, 13202.979777481727, 156.0, 0.005499866437906675, -18.227218988400814, -1.3798451834834518, 1061.8745105379967, 136.23900000000862
487.0, 13184.759319101771, 156.0, 0.004507072297175285, -18.222711916103638, -1.3805738781299703, 1060.4939366598667, 136.08000000000862
488.0, 13166.505561911927, 157.0, -0.02069684916043868, -18.243408765264075, -1.391826121543024, 1059.1021105383236, 135.92100000000863
489.0, 13148.22958336323, 157.0, -0.021713188954084583, -18.26512195421816, -1.3925619204581972, 1057.7095486178655, 135.76200000000864
490.0, 13129.893742357117, 158.0, -0.047146034596886155, -18.312267988815044, -1.4034079960209183, 1056.3061406218446, 135.60300000000865
491.0, 13111.509195838638, 158.0, -0.048185686442966724, -18.36045367525801, -1.4041507030524027, 1054.9019899187922, 135.44400000000866
492.0, 13093.03798184486, 159.0, -0.07384021234712002, -18.43429388760513, -1.4145864563871473, 1053.4874034624052, 135.28500000000867
493.0, 13074.49133355415, 159.0, -0.07490293540409265, -18.509196823009223, -1.4153358724542844, 1052.0720675899508, 135.12600000000867
494.0, 13055.830979007882, 160.0, -0.10077181550536984, -18.609968638514594, -1.4253572641576437, 1050.6467103257933, 134.96700000000868
495.0, 13037.068224326755, 160.0, -0.10185736174142535, -18.71182600025602, -1.4261131872984572, 1049.220597138495, 134.8080000000087
496.0, 13018.164498541713, 161.0, -0.1279331898568129, -18.839759190112833, -1.435716294390025, 1047.784880844105, 134.6490000000087
497.0, 12999.131177395446, 161.0, -0.12904130410278852, -18.96880049421562, -1.4364785198092644, 1046.3484023242956, 134.4900000000087
498.0, 12979.92940200726, 162.0, -0.15531659598002973, -19.12411709019565, -1.4456595371487826, 1044.902742787147, 134.33100000000871
499.0, 12960.570614393087, 162.0, -0.15644701598442579, -19.280564106180076, -1.4464278572669977, 1043.45631492988, 134.17200000000872
500.0, 12941.01567896984, 163.0, -0.1829142113789623, -19.463478317559037, -1.4551830989394055, 1042.0011318309405, 134.01300000000873
501.0, 12921.276100650482, 163.0, -0.184066667865055, -19.64754498542409, -1.455957303443047, 1040.5451745274975, 133.85400000000874
502.0, 12901.312478466092, 164.0, -0.2107181326438058, -19.858263118067896, -1.4642832041109568, 1039.0808913233866, 133.69500000000875
503.0, 12881.136376823972, 164.0, -0.21189234936884266, -20.070155467436738, -1.4650630800034914, 1037.615828243383, 133.53600000000876
504.0, 12860.708140790075, 165.0, -0.23872037764025195, -20.30887584507699, -1.47295619622663, 1036.1428720471563, 133.37700000000876
505.0, 12840.039390837814, 165.0, -0.23991607145671962, -20.54879191653371, -1.473741527880655, 1034.6691305192755, 133.21800000000877
506.0, 12819.09022958969, 166.0, -0.26691288772650057, -20.81570480426021, -1.4811985394018143, 1033.1879319798738, 133.05900000000878
507.0, 12797.872330132463, 166.0, -0.2681297686454491, -21.08383457290566, -1.48198910861217, 1031.7059428712616, 132.9000000000088
508.0, 12776.34556426456, 167.0, -0.29528752999743824, -21.379122102903096, -1.4890068196092205, 1030.2169360516525, 132.7410000000088
509.0, 12754.521654209777, 167.0, -0.29652530125385174, -21.675647404156948, -1.4898024056470784, 1028.7271336460055, 132.5820000000088
510.0, 12732.360252656286, 168.0, -0.3238360995553835, -21.99948350371233, -1.4963777459506102, 1027.2307559000549, 132.4230000000088
511.0, 12709.87312746606, 168.0, -0.32509445767558187, -22.324577961387913, -1.4971781256185357, 1025.7335777744363, 132.26400000000882
512.0, 12687.019724021962, 169.0, -0.3525503218067727, -22.677128283194687, -1.5033081518946965, 1024.2302696225415, 132.10500000000883
513.0, 12663.81185230375, 169.0, -0.3538289566778301, -23.030957239872517, -1.5041130995826644, 1022.7261565229588, 131.94600000000884
514.0, 12640.208762281702, 170.0, -0.3814218547841804, -23.412379094656696, -1.50979499648078, 1021.2163615264781, 131.78700000000885
515.0, 12616.222302512457, 170.0, -0.3827204497253458, -23.79509954438204, -1.5106042842231389, 1019.7057572422549, 131.62800000000885
516.0, 12591.890686301293, 169.0, -0.3576777778543096, -24.15277732223635, -1.5065331230876542, 1018.1992241191672, 131.46900000000886
517.0, 12567.199470747842, 169.0, -0.3589588208091485, -24.5117361430455, -1.507341529036056, 1016.6918825901312, 131.31000000000887
518.0, 12542.186795872867, 168.0, -0.3339591546202579, -24.845695297665756, -1.502804847303802, 1015.1890777428274, 131.15100000000888
519.0, 12516.838267295338, 168.0, -0.3352221865763742, -25.18091748424213, -1.503612119023042, 1013.6854656238044, 130.9920000000089
520.0, 12491.191939994384, 167.0, -0.31027321114153456, -25.491190695383665, -1.4986102952587057, 1012.1868553285457, 130.8330000000089
521.0, 12465.23347263271, 167.0, -0.31151777752625154, -25.802708472909917, -1.4994161795669172, 1010.6874391489788, 130.6740000000089
522.0, 12439.000823391174, 166.0, -0.28662717908351915, -26.089335651993437, -1.4939497333657008, 1009.193489415613, 130.5150000000089
523.0, 12412.479708494302, 166.0, -0.2878528299192175, -26.377188481912654, -1.4947539764066586, 1007.6987354392064, 130.35600000000892
524.0, 12385.707977572025, 165.0, -0.2630282935766927, -26.640216775489346, -1.4888235685373252, 1006.2099118706691, 130.19700000000893
525.0, 12358.671408921084, 165.0, -0.26423458363517155, -26.90445135912452, -1.4896259158532554, 1004.7202859548158, 130.03800000000894
526.0, 12331.407731875353, 164.0, -0.23948379107047352, -27.14393515019499, -1.4832323483595706, 1003.2370536064562, 129.87900000000894
527.0, 12303.90279130512, 164.0, -0.24067028002628554, -27.384605430221278, -1.484032544964447, 1001.7530210614918, 129.72000000000895
528.0, 12276.194184514125, 163.0, -0.21600090718226556, -27.600606337403544, -1.4771767612249005, 1000.275844300267, 129.56100000000896
529.0, 12248.267827437074, 163.0, -0.21716715976497447, -27.817773497168517, -1.4779745516782083, 998.7978697485887, 129.40200000000897
530.0, 12220.161173628092, 162.0, -0.19258687454234302, -28.01036037171086, -1.4706576364239137, 997.3272121121648, 129.24300000000898
531.0, 12191.86021456535, 162.0, -0.19373246068765615, -28.204092832398516, -1.4714527649048625, 995.85575934726, 129.08400000000898
532.0, 12163.402248351998, 161.0, -0.1692489206351968, -28.373341753033714, -1.4636759441955463, 994.3920834030645, 128.925000000009
533.0, 12134.773346475513, 161.0, -0.17037341563492103, -28.543715168668633, -1.4644681545777112, 992.9276152484867, 128.766000000009
534.0, 12106.010639908387, 160.0, -0.14599426563796825, -28.6897094343066, -1.456232795735712, 991.4713824527511, 128.607000000009
535.0, 12077.100284598648, 160.0, -0.147097250288741, -28.83680668459534, -1.4570218316620838, 990.0143606210889, 128.44800000000902
536.0, 12048.079232733668, 159.0, -0.12283012025659501, -28.959636804851936, -1.4483294431642977, 988.5660311779246, 128.28900000000903
537.0, 12018.933729157305, 159.0, -0.12391118100734255, -29.08354798585928, -1.4491150481227226, 987.1169161298019, 128.13000000000903
538.0, 11989.700535646105, 158.0, -0.09976368356030185, -29.18331166941958, -1.4399672794504412, 985.6769488503514, 127.97100000000903
539.0, 11960.365990357697, 158.0, -0.10082241265837333, -29.284134082077955, -1.44074919684943, 984.236199653502, 127.81200000000902
540.0, 11930.966653064397, 157.0, -0.07680214081507108, -29.360936222893027, -1.431147838296028, 982.805051815206, 127.65300000000902
541.0, 11901.488959636828, 157.0, -0.07783813645100335, -29.43877435934403, -1.431925811540912, 981.373126003665, 127.49400000000901
542.0, 11871.969256285509, 156.0, -0.05395266131671361, -29.492727020660745, -1.4218727939773568, 979.9512532096876, 127.335000000009
543.0, 11842.394080973198, 156.0, -0.054965527767573574, -29.54769254842832, -1.4226465665467751, 978.5286066431408, 127.176000000009
544.0, 11812.799554830433, 155.0, -0.031222396224191207, -29.57891494465251, -1.4121439611449438, 977.1164626819959, 127.01700000000899
545.0, 11783.172322269787, 155.0, -0.032211743995454456, -29.611126688647964, -1.4129132766676364, 975.7035494053283, 126.85800000000899
546.0, 11753.548267866548, 154.0, -0.008618476393810526, -29.619745165041774, -1.4019632945814293, 974.3015861107469, 126.69900000000898
547.0, 11723.914146817968, 154.0, -0.009583922359722274, -29.629329087401498, -1.4027278969133172, 972.8988582138336, 126.54000000000897
548.0, 11694.305595715245, 153.0, 0.0138519897850643, -29.615477097616434, -1.3913328889175853, 971.5075253249161, 126.38100000000897
549.0, 11664.709484850991, 153.0, 0.012910822242688913, -29.602566275373746, -1.3920925222191143, 970.115432802697, 126.22200000000896
550.0, 11635.161191453446, 152.0, 0.03618191855214803, -29.566384356821597, -1.3802549783064126, 968.7351778243906, 126.06300000000896
551.0, 11605.647705195735, 152.0, 0.03526539940673423, -29.53111895741486, -1.3810093871201474, 967.3541684372705, 125.90400000000895
552.0, 11576.204132617724, 151.0, 0.05836425293558334, -29.47275470447928, -1.3687319360553505, 965.9854365012151, 125.74500000000894
553.0, 11546.817587031315, 151.0, 0.05747274538026159, -29.415281959099016, -1.369480865383786, 964.6159556358313, 125.58600000000894
554.0, 11517.522893019577, 150.0, 0.08039196490785916, -29.334889994191155, -1.35676627421661, 963.2591893616146, 125.42700000000893
555.0, 11488.307291763218, 150.0, 0.07952582522163365, -29.25536416896952, -1.3575094696001884, 961.9016798920145, 125.26800000000893
556.0, 11459.205314680556, 149.0, 0.10225805753766581, -29.153106111431857, -1.3443606431356805, 960.5573192488788, 125.10900000000892
557.0, 11430.204335021554, 149.0, 0.101417634953329, -29.051688476478528, -1.3450978507309848, 959.2122213981478, 124.95000000000891
558.0, 11401.33857989578, 148.0, 0.12395556713704248, -28.927732909341486, -1.3315178309580422, 957.8807035671897, 124.7910000000089
559.0, 11372.595558792005, 148.0, 0.1231412037108861, -28.8045917056306, -1.3322487976161543, 956.5484547695736, 124.6320000000089
560.0, 11344.00918343448, 147.0, 0.1454775654031878, -28.659114140227413, -1.3182407630941613, 955.2302140064794, 124.4730000000089
561.0, 11315.567103688083, 147.0, 0.14468959588654884, -28.514424544340862, -1.3189652364391498, 953.9112487700403, 124.31400000000889
562.0, 11287.302904886074, 146.0, 0.16681716155428106, -28.34760738278658, -1.3045325016428295, 952.6067162683975, 124.15500000000888
563.0, 11259.204381373187, 146.0, 0.16605591326697444, -28.181551469519608, -1.3052502301503566, 951.3014660382471, 123.99600000000888
564.0, 11231.304781160356, 145.0, 0.18796750445869503, -27.993583965060914, -1.2903962447729336, 950.0110697934741, 123.83700000000887
565.0, 11203.59204714104, 145.0, 0.18723329716437187, -27.80635066789654, -1.2911069778489521, 948.7199628156252, 123.67800000000886
566.0, 11176.099079150279, 144.0, 0.208921784756948, -27.597428883139592, -1.2758353260637594, 947.4441274895614, 123.51900000000886
567.0, 11148.81397266295, 144.0, 0.20821493054042506, -27.389213952599167, -1.2765388141232825, 946.1675886754382, 123.36000000000885
568.0, 11121.769268565815, 143.0, 0.22967323697576603, -27.1595407156234, -1.2608532138039323, 944.9067354616343, 123.20100000000885
569.0, 11094.953218910376, 143.0, 0.22899404012237123, -26.93054667550103, -1.2615492083498485, 943.6451862532845, 123.04200000000884
570.0, 11068.397994947325, 142.0, 0.25021514163362313, -26.680331533867406, -1.24545351024912, 942.3997327430353, 122.88300000000883
571.0, 11042.092009261223, 142.0, 0.24956389851059624, -26.43076763535681, -1.2461417639510346, 941.1535909790842, 122.72400000000883
572.0, 11016.067052866872, 141.0, 0.2705408273371195, -26.16022680801969, -1.2296399508386309, 939.9239510282456, 122.56500000000882
573.0, 10990.311702798268, 141.0, 0.2699178262771146, -25.890308981742574, -1.230320217611709, 938.6936308106339, 122.40600000000882
574.0, 10964.857359325826, 140.0, 0.29064367286756954, -25.599665308875004, -1.213416403371051, 937.4802144072628, 122.24700000000881
575.0, 10939.692767808032, 140.0, 0.2900491940542985, -25.309616114820706, -1.214088438454844, 936.266125968808, 122.0880000000088
576.0, 10914.848927357098, 139.0, 0.31051710925717124, -24.999099005563536, -1.1967868671390856, 935.0693391016689, 121.9290000000088
577.0, 10890.314755488454, 139.0, 0.3099514246132292, -24.68914758095031, -1.197450427176311, 933.8718886744925, 121.77000000000879
578.0, 10866.120839840285, 138.0, 0.3301546218541216, -24.358992959096188, -1.1797554720237673, 932.6921332024688, 121.61100000000879
579.0, 10842.256273873585, 138.0, 0.32961799493103605, -24.02937496416515, -1.1804103151390253, 931.5117228873297, 121.45200000000878
580.0, 10818.751223537984, 137.0, 0.34954975237606023, -23.67982521178909, -1.1623264775482194, 930.3493964097815, 121.29300000000877
581.0, 10795.594961983565, 137.0, 0.3490424382466044, -23.330782773542484, -1.1629723634266196, 929.1864240463549, 121.13400000000877
582.0, 10772.81722336145, 136.0, 0.36869610095120753, -22.962086672591276, -1.144504271891166, 928.0419197744637, 120.97500000000876
583.0, 10750.407464208014, 136.0, 0.36821834610401905, -22.593868326487257, -1.1451409618568456, 926.8967788126068, 120.81600000000876
584.0, 10728.394976873748, 135.0, 0.38758732814658403, -22.206280998340674, -1.1262933708604, 925.7704854417465, 120.65700000000875
585.0, 10706.769404930981, 135.0, 0.38713937038312196, -21.819141627957553, -1.1269206279549042, 924.6435648137916, 120.49800000000874
586.0, 10685.559589038498, 134.0, 0.406217156982685, -21.41292447097487, -1.1076984168264208, 923.5358663969652, 120.33900000000874
587.0, 10664.755363405497, 134.0, 0.4057992253165711, -21.007125245658298, -1.108316005886928, 922.4275503910783, 120.18000000000873
588.0, 10644.385107222239, 133.0, 0.42457937493399667, -20.5825458707243, -1.088724177616482, 921.3388262134619, 120.02100000000873
589.0, 10624.438848885753, 133.0, 0.42419168949277386, -20.158354181231527, -1.089331865353846, 920.249494348108, 119.86200000000872
590.0, 10604.944496458394, 132.0, 0.44266783591473846, -19.71568634531679, -1.0693755453692835, 919.1801188027387, 119.70300000000871
591.0, 10585.892276024844, 132.0, 0.4423106078440874, -19.2733757374727, -1.0699731004458752, 918.1101457022928, 119.54400000000871
592.0, 10567.253503447233, 133.0, 0.42306877324103476, -18.850306964231667, -1.091159005673391, 917.0189866966194, 119.3850000000087
593.0, 10549.037219004415, 133.0, 0.42268168094179637, -18.42762528328987, -1.0917694152837085, 915.9272172813357, 119.2260000000087
594.0, 10531.214142181621, 134.0, 0.40303230699835046, -18.02459297629152, -1.1126584874654009, 914.8145587938703, 119.06700000000869
595.0, 10513.793472274432, 134.0, 0.40261537940108316, -17.621977596890435, -1.1132816213661965, 913.7012771725041, 118.90800000000868
596.0, 10496.745339961291, 135.0, 0.38256352249966763, -17.23941407439077, -1.1338668521822783, 912.5674103203219, 118.74900000000868
597.0, 10480.07910108252, 135.0, 0.3821167970790863, -16.857297277311684, -1.134502575689796, 911.4329077446321, 118.59000000000867
598.0, 10463.764305274393, 136.0, 0.3616676461235808, -16.495629631188102, -1.1547770326960574, 910.278130711936, 118.43100000000867
599.0, 10447.81046239657, 136.0, 0.3611911689097137, -16.13443846227839, -1.1554252067061912, 909.1227055052298, 118.27200000000866
600.0, 10432.186549000393, 137.0, 0.3403500440677072, -15.794088418210682, -1.1753820355713527, 907.9473234696584, 118.11300000000865
601.0, 10416.902226386665, 137.0, 0.3398438696547209, -15.45424454855596, -1.1760425165811843, 906.7712809530772, 117.95400000000865
602.0, 10401.925906169696, 138.0, 0.31861622105817244, -15.135628327497788, -1.1956749433059426, 905.5756060097713, 117.79500000000864
603.0, 10387.267398461114, 138.0, 0.31808041261085496, -14.817547914886934, -1.1963475834366608, 904.3792584263346, 117.63600000000864
604.0, 10372.89455827475, 139.0, 0.29647181901545727, -14.521076095871477, -1.2156489165537396, 903.1636095097808, 117.47700000000863
605.0, 10358.817341851287, 139.0, 0.29590644827335766, -14.225169647598118, -1.2163335635749428, 901.9472759462059, 117.31800000000862
606.0, 10345.003056127205, 140.0, 0.2739226156769079, -13.951247031921211, -1.2352971963294608, 900.7119787498764, 117.15900000000862
607.0, 10331.461800739718, 140.0, 0.2733277629561226, -13.677919268965088, -1.2359936936848381, 899.4759850561916, 117.00000000000861
608.0, 10318.160343255518, 141.0, 0.2509745231762254, -13.426944745788862, -1.2546131061943115, 898.2213719499973, 116.8410000000086
609.0, 10305.108923925784, 141.0, 0.25035027736882653, -13.176594468420037, -1.2553212930287023, 896.9660506569686, 116.6820000000086
610.0, 10292.273779837235, 142.0, 0.227633586580254, -12.948960881839783, -1.2735900544220098, 895.6924606025466, 116.5230000000086
611.0, 10279.665289023122, 142.0, 0.2269800451513555, -12.721980836688427, -1.2743097656098419, 894.4181508369368, 116.36400000000859
612.0, 10267.24916716001, 143.0, 0.20390598238342061, -12.518074854305006, -1.292221536144475, 893.1259293007923, 116.20500000000858
613.0, 10255.035927182753, 143.0, 0.20322325136587616, -12.314851602939129, -1.2929526023195745, 891.8329766984727, 116.04600000000858
614.0, 10242.990772605253, 144.0, 0.1797980169601625, -12.135053585978966, -1.3105011354765077, 890.5224755629962, 115.88700000000857
615.0, 10231.124348335694, 144.0, 0.17908621094689547, -11.95596737503207, -1.3112433830632848, 889.211232179933, 115.72800000000856
616.0, 10219.401355148126, 145.0, 0.15531612497572522, -11.800651250056346, -1.3284225276188029, 887.8828096523141, 115.56900000000856
617.0, 10207.832566948733, 145.0, 0.15457536710968356, -11.646075882946661, -1.3291757788648049, 886.5536338734493, 115.41000000000855
618.0, 10196.38219136742, 146.0, 0.13046686775569805, -11.515609015190963, -1.3459794809386316, 885.2076543925107, 115.25100000000855
619.0, 10185.061128286805, 146.0, 0.129697289717433, -11.38591172547353, -1.3467435539484618, 883.8609108385622, 115.09200000000854
620.0, 10173.833101958753, 147.0, 0.10525693161468308, -11.280654793858847, -1.3631658590275397, 882.4977449795347, 114.93300000000853
621.0, 10162.709135175306, 147.0, 0.10445867360755068, -11.176196120251296, -1.363940567798138, 881.1338044117365, 114.77400000000853
622.0, 10151.652478744272, 148.0, 0.07969312614449975, -11.096502994106796, -1.3799756227354114, 879.7538287890011, 114.61500000000852
623.0, 10140.674275255482, 148.0, 0.07886633687748568, -11.01763665722931, -1.380760777192696, 878.3730680118084, 114.45600000000852
624.0, 10129.737312171947, 149.0, 0.053782382462348455, -10.963854274766963, -1.3964028321802568, 876.9766651796282, 114.29700000000851
625.0, 10118.852848725875, 149.0, 0.05292721913051124, -10.910927055636451, -1.3971982382171155, 875.579466941411, 114.1380000000085
626.0, 10107.983219297368, 150.0, 0.02753175141934716, -10.883395304217103, -1.4124416487330858, 874.167025292678, 113.9790000000085
627.0, 10097.139796562675, 150.0, 0.026648379681883716, -10.85674692453522, -1.4132471082487181, 872.7537781844293, 113.82000000000849
628.0, 10086.284472240794, 151.0, 9.484017699025182E-4, -10.855798522765317, -1.4280863369772339, 871.325691847452, 113.66100000000849
629.0, 10075.428729211617, 151.0, 3.6995725836375115E-5, -10.855761527039482, -1.4289016479178351, 869.8967901995342, 113.50200000000848
630.0, 10064.534027112031, 152.0, -0.025960381697648915, -10.88172190873713, -1.443331266641516, 868.4534589328927, 113.34300000000847
631.0, 10053.61195574399, 152.0, -0.026899639536156705, -10.908621548273288, -1.4441562230423008, 867.0093027098503, 113.18400000000847
632.0, 10042.623553395615, 153.0, -0.05318720006865174, -10.96180874834194, -1.458170914506591, 865.5511317953437, 113.02500000000846
633.0, 10031.580513469065, 153.0, -0.054154118805365026, -11.015962867147305, -1.4590053065351465, 864.0921264888086, 112.86600000000846
634.0, 10020.443463788546, 154.0, -0.0807245422475229, -11.096687409394828, -1.47259986628392, 862.6195266225247, 112.70700000000845
635.0, 10009.224197995201, 154.0, -0.0817189226335665, -11.178406332028395, -1.4734434802848826, 861.1460831422398, 112.54800000000844
636.0, 9997.882944482762, 155.0, -0.1085647869404317, -11.286971118968827, -1.4866128184667136, 859.6594703237731, 112.38900000000844
637.0, 9986.431593731682, 155.0, -0.10958642140809305, -11.39655754037692, -1.487465437007767, 858.1720048867653, 112.23000000000843
638.0, 9974.829985884293, 156.0, -0.1367002046747665, -11.533257745051687, -1.500204580152274, 856.671800306613, 112.07100000000842
639.0, 9963.09010482318, 156.0, -0.13774887737366126, -11.671006622425349, -1.501065982071455, 855.1707343245415, 111.91200000000842
